restaurant_id,restaurant_name,image_url,is_closed,url,review_count,rating,categories,transactions,price,display_phone,distance,coordinates_latitude,coordinates_longitude,location_address1,location_address2,location_address3,location_city,location_zip_code,location_country,location_state,location_display_address,queried_date,queried_term,queried_location,sort_by,attributes,cuisine_0,cuisine_1,cuisine_2,price_num,review_count_bins,neighborhood
29Xq_4phpH4Ewx2XzD1aTQ,Plaza Cafeteria - Mount Sinai Hospital,https://s3-media2.fl.yelpcdn.com/bphoto/HtAFHCrbn7Tmw0pgENKrIA/o.jpg,False,https://www.yelp.com/biz/plaza-cafeteria-mount-sinai-hospital-new-york-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,33,3.5,Cafeteria,,$,(212) 241-0915,10009.197965949294,40.7899164157023,-73.9532411232607,1428 Madison Ave,,,New York,10029,US,NY,"1428 Madison Ave, New York, NY 10029",,,,,,Cafeteria,,,1.0,11-50,East Harlem
eoBb3dBlEbi70pD3G6J0MA,JJ's Place,https://s3-media4.fl.yelpcdn.com/bphoto/aIWDASSyozp2GeJqSVLpgw/o.jpg,False,https://www.yelp.com/biz/jjs-place-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,8,4.5,"Cafeteria, Burgers, Breakfast & Brunch",,$$,,11478.446519076722,40.8057590049094,-73.9621419294594,511 W 114th St,,,New York,10027,US,NY,"511 W 114th St, New York, NY 10027",,,,,,Cafeteria, Burgers, Breakfast & Brunch,2.0,0-10,Central Harlem
5PYk3BguxTepOsgHf67JsA,Gilberto's Cafeteria,https://s3-media3.fl.yelpcdn.com/bphoto/x1Rj4kq4mQVDJjFLyFgMZA/o.jpg,False,https://www.yelp.com/biz/gilbertos-cafeteria-north-bergen?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,43,4.0,"Latin American, Cuban, Cafeteria",delivery,$,(201) 854-9876,10572.393608858452,40.7998082,-74.0079002,7616 Bergenline Ave,,,North Bergen,7047,US,NJ,"7616 Bergenline Ave, North Bergen, NJ 07047",,,,,,Latin American, Cuban, Cafeteria,1.0,11-50,
ab8LH2ktu7Tsv7nGu9b9Rw,Ferris Booth Commons,https://s3-media2.fl.yelpcdn.com/bphoto/uVP_n3CZvZhGUiCd_ZcigA/o.jpg,False,https://www.yelp.com/biz/ferris-booth-commons-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,2,3.0,Cafeteria,,$$,,11574.592129728237,40.8069360334148,-73.9637616790985,Columbia University,,2920 Broadway,New York,10027,US,NY,"Columbia University, 2920 Broadway, New York, NY 10027",,,,,,Cafeteria,,,2.0,0-10,Central Harlem
0S_MZ_7SJftHBzozpoDSag,The Cafe at Cornell Tech,https://s3-media3.fl.yelpcdn.com/bphoto/-3iMMjoIVzz2JRIgY6O4NQ/o.jpg,False,https://www.yelp.com/biz/the-cafe-at-cornell-tech-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,19,3.0,"Cafeteria, Cafes",pickup,$,,6347.14419877714,40.7555,-73.95674,2 W Loop Rd,,,New York,10044,US,NY,"2 W Loop Rd, New York, NY 10044",,,,,,Cafeteria, Cafes,,1.0,11-50,Upper East Side
fVKdyakx0QliMPOFSqHMmQ,Pio Pio - West New York,https://s3-media3.fl.yelpcdn.com/bphoto/H2SKkbK_0QGqXhCFj6Ep1g/o.jpg,False,https://www.yelp.com/biz/pio-pio-west-new-york-west-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,30,4.0,"Latin American, Cuban, Cafeteria","delivery, pickup",,(201) 758-7186,8971.38598283905,40.7846199,-74.01493,5513 Hudson Ave,,,West New York,7093,US,NJ,"5513 Hudson Ave, West New York, NJ 07093",,,,,,Latin American, Cuban, Cafeteria,,11-50,
bK6wDz7sdNLJaciPWHAXzw,Queensborough Community College Cafeteria,,False,https://www.yelp.com/biz/queensborough-community-college-cafeteria-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1,2.0,"American, Cafeteria",,,(718) 631-6262,20703.66621567729,40.7557883662295,-73.7577387181419,222 05 56th Ave,,,New York,11364,US,NY,"222 05 56th Ave, New York, NY 11364",,,,,,American, Cafeteria,,,0-10,Northeast Queens
7F_jWDiDzLNz9N4aqqqf1w,La Place Cafe,,False,https://www.yelp.com/biz/la-place-cafe-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,3,5.0,Cafeteria,,,,4080.787155475063,40.74084,-74.00197,111 8th Ave,Fl 11,,New York,10011,US,NY,"111 8th Ave, Fl 11, New York, NY 10011",,,,,,Cafeteria,,,,0-10,Chelsea and Clinton
tjVj6-8jxUvy96Wq99TFmg,GFC Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/JyZPQJocuN3lDEp12AmI0g/o.jpg,False,https://www.yelp.com/biz/gfc-cafe-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,3,4.0,Cafeteria,,$,(212) 746-6100,7390.212453851498,40.7648568858733,-73.9549798384648,521 E 68th St,,,New York,10065,US,NY,"521 E 68th St, New York, NY 10065",,,,,,Cafeteria,,,1.0,0-10,Upper East Side
XUnK_1giqqoG3O0trpQJew,Listo El Chimi,https://s3-media4.fl.yelpcdn.com/bphoto/aaR1EbwwKBqkY_tF-60hwQ/o.jpg,False,https://www.yelp.com/biz/listo-el-chimi-ridgewood-3?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,78,3.5,"Dominican, Cafeteria","delivery, pickup",$,(347) 987-4944,7357.702029428241,40.6998583557259,-73.9073220084344,55-30 Myrtle Ave,,,Ridgewood,11385,US,NY,"55-30 Myrtle Ave, Ridgewood, NY 11385",,,,,,Dominican, Cafeteria,,1.0,51-100,West Central Queens
l5JZ1p3SW_3HbQiuDXTU-g,Jasper H. Kane Dining Hall,,False,https://www.yelp.com/biz/jasper-h-kane-dining-hall-brooklyn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,2,1.0,Cafeteria,,,(718) 260-3786,1426.3116424344555,40.6940820735419,-73.9864428019614,6 Metrotech Ctr,,NYU Tandon School of Engineering,Brooklyn,11201,US,NY,"6 Metrotech Ctr, NYU Tandon School of Engineering, Brooklyn, NY 11201",,,,,,Cafeteria,,,,0-10,Northwest Brooklyn
VEHOiqyXrzNPgHYbcDsNJw,Food Court At Queens College,https://s3-media3.fl.yelpcdn.com/bphoto/lOeKXRoO8n24uZrAcixI4Q/o.jpg,False,https://www.yelp.com/biz/food-court-at-queens-college-flushing?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,20,1.5,Cafeteria,,$$,(718) 268-5610,15500.635342051575,40.7361431,-73.8149248,6530 Kissena Blvd,,,Flushing,11367,US,NY,"6530 Kissena Blvd, Flushing, NY 11367",,,,,,Cafeteria,,,2.0,11-50,Central Queens
awVwXmkz9qZQMT5Aoc-zkg,Olmsted Center Cafeteria,,False,https://www.yelp.com/biz/olmsted-center-cafeteria-college-point?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1,2.0,Cafeteria,pickup,$,(718) 760-1139,13238.744201932534,40.751669,-73.849508,114TH St,,,College Point,11356,US,NY,"114TH St, College Point, NY 11356",,,,,,Cafeteria,,,1.0,0-10,North Queens
O5K-_dtnoy5kMy0FSNmXEw,MatchPoint NYC Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/AGH0oJpzgd8JWLzYGX36Tg/o.jpg,False,https://www.yelp.com/biz/matchpoint-nyc-cafe-brooklyn-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,21,2.5,Cafeteria,"delivery, pickup",,,13497.225482859869,40.585008,-73.9743517,2781 Shell Rd,Fl 2,MatchPoint NYC,Brooklyn,11223,US,NY,"2781 Shell Rd, Fl 2, MatchPoint NYC, Brooklyn, NY 11223",,,,,,Cafeteria,,,,11-50,Southern Brooklyn
Gtvhoed7ZxXSDQ2y4UywFg,Veterans Administration Hospital Cafeteria,,False,https://www.yelp.com/biz/veterans-administration-hospital-cafeteria-brooklyn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1,2.0,Cafeteria,,,(718) 836-6600,11054.431615440484,40.6076775,-74.0215607,800 Poly Pl,,,Brooklyn,11209,US,NY,"800 Poly Pl, Brooklyn, NY 11209",,,,,,Cafeteria,,,,0-10,Southwest Brooklyn
CZkm3iobBX5EDgc1_iaYiA,PEP Bakehouse & Coffee Shop,https://s3-media1.fl.yelpcdn.com/bphoto/yR_14H_6qQCuw0ox1yQT5w/o.jpg,False,https://www.yelp.com/biz/pep-bakehouse-and-coffee-shop-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,9,4.5,"Cafeteria, Macarons, Coffee & Tea",,,(347) 374-2943,14510.793658803514,40.57608889999999,-73.9715823,225 Seabreeze Ave,,,New York,11224,US,NY,"225 Seabreeze Ave, New York, NY 11224",,,,,,Cafeteria, Macarons, Coffee & Tea,,0-10,Southern Brooklyn
YowShHcqPntOKtcN8zFUww,Cafe 101 At Pace University,https://s3-media2.fl.yelpcdn.com/bphoto/q2LranpkhFtDpC50yKdzTA/o.jpg,False,https://www.yelp.com/biz/cafe-101-at-pace-university-manhattan?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,7,2.0,Cafeteria,,$$,,1067.4750712965294,40.7110621047645,-74.00456321946,1 Pace Plz,,,Manhattan,10038,US,NY,"1 Pace Plz, Manhattan, NY 10038",,,,,,Cafeteria,,,2.0,0-10,Lower Manhattan
vy1ErZkPYY5kJOkceWkyqg,Tisch Cafeteria,https://s3-media2.fl.yelpcdn.com/bphoto/GCdnD7OqO4cLjTtD3TQyuA/o.jpg,False,https://www.yelp.com/biz/tisch-cafeteria-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,40,3.5,Cafeteria,,$$,(212) 263-7300,4469.687537371747,40.742406,-73.973444,550 1st Ave,Fl 1,,New York,10016,US,NY,"550 1st Ave, Fl 1, New York, NY 10016",,,,,,Cafeteria,,,2.0,11-50,Gramercy Park and Murray Hill
Vtc4V1EjgPVcCydkTC1-TA,Belmont Park Backstretch Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/HAXqup5ZwWB4BAz82kaFJA/o.jpg,False,https://www.yelp.com/biz/belmont-park-backstretch-kitchen-elmont?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1,1.0,Cafeteria,,,,23853.947816834967,40.7102941924994,-73.71136899663,2150 Hempstead Tpke,,Belmont Park,Elmont,11003,US,NY,"2150 Hempstead Tpke, Belmont Park, Elmont, NY 11003",,,,,,Cafeteria,,,,0-10,
K1Wg_pzegTyD9mhDMX434Q,Maria's Restaurant and Coffee Shop,https://s3-media2.fl.yelpcdn.com/bphoto/swJbAspfisZd1w8NosHLmg/o.jpg,False,https://www.yelp.com/biz/marias-restaurant-and-coffee-shop-brooklyn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,2,4.5,"Coffee & Tea, Cafeteria",,,(718) 272-6373,9601.826130328858,40.650945752125,-73.905972763896,1185 Rockaway Ave,,,Brooklyn,11236,US,NY,"1185 Rockaway Ave, Brooklyn, NY 11236",,,,,,Coffee & Tea, Cafeteria,,,0-10,Canarsie and Flatlands
k4SVOf3jCkg9q8Q398xTAg,Cafeteria Serie 54,,False,https://www.yelp.com/biz/cafeteria-serie-54-the-bronx?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,2,1.5,"Cafeteria, Juice Bars & Smoothies, Burmese","delivery, pickup",,(718) 684-4743,20245.393885547903,40.86726007653736,-73.88406196800334,2867 Webster Ave,,,The Bronx,10458,US,NY,"2867 Webster Ave, The Bronx, NY 10458",,,,,,Cafeteria, Juice Bars & Smoothies, Burmese,,0-10,Bronx Park and Fordham
wKAJS-eRvom-d_lJ_ykK3Q,City Lights Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/S5GtLrmZ8lcFYlmxzc_pwQ/o.jpg,False,https://www.yelp.com/biz/city-lights-cafe-north-bergen?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,2,2.0,"Delis, Cafeteria, Cafes",,,(201) 854-5131,9831.21416286536,40.793845,-73.9963845,7600 River Rd,,,North Bergen,7047,US,NJ,"7600 River Rd, North Bergen, NJ 07047",,,,,,Delis, Cafeteria, Cafes,,0-10,
TIFc089SFGVFul2YrtUfPw,Parkslope Eatery,https://s3-media4.fl.yelpcdn.com/bphoto/oPJ6FUOrsmLjbCVeF9GnIQ/o.jpg,False,https://www.yelp.com/biz/parkslope-eatery-brooklyn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1,1.0,"Breakfast & Brunch, Cafeteria",,,,4156.090907365468,40.669905,-73.979031,7TH Ave And 4th St,,,Brooklyn,11215,US,NY,"7TH Ave And 4th St, Brooklyn, NY 11215",,,,,,Breakfast & Brunch, Cafeteria,,,0-10,Northwest Brooklyn
pFgMDR3ONEsRV2bFIAQhmQ,Chartwells By The Bay,https://s3-media1.fl.yelpcdn.com/bphoto/TKcgaKkLLKY_T3Zd_RLRXA/o.jpg,False,https://www.yelp.com/biz/chartwells-by-the-bay-bronx?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,2,2.0,Cafeteria,,,(718) 409-5092,20202.258207066705,40.80711735338108,-73.79551792081206,6 Pennyfield Ave,,,Bronx,10465,US,NY,"6 Pennyfield Ave, Bronx, NY 10465",,,,,,Cafeteria,,,,0-10,Southeast Bronx
EyPKWZotUIw3EemabykjOw,L & U Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/CDVotim0Isqi4ZQFf41v5Q/o.jpg,False,https://www.yelp.com/biz/l-and-u-cafe-brooklyn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,6,4.0,Cafeteria,,,(718) 627-0986,12251.658113364643,40.59889,-73.95707,1405 Ave U,,,Brooklyn,11229,US,NY,"1405 Ave U, Brooklyn, NY 11229",,,,,,Cafeteria,,,,0-10,Southern Brooklyn
heSLvhydBpyD8GBVAUWkbw,173 Webster Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/CmKZfl67a7wMmF1w5qolGA/o.jpg,False,https://www.yelp.com/biz/173-webster-cafe-bronx?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,5,3.5,"Cafeteria, Breakfast & Brunch, Juice Bars & Smoothies","delivery, pickup",$,(718) 618-0835,17110.703995346175,40.8430514800419,-73.9033452048898,1692 Webster Ave,,,Bronx,10457,US,NY,"1692 Webster Ave, Bronx, NY 10457",,,,,,Cafeteria, Breakfast & Brunch, Juice Bars & Smoothies,1.0,0-10,Central Bronx
I0ZsULt3SuDfbLq2VrHDnw,Century Café,https://s3-media4.fl.yelpcdn.com/bphoto/vH7OBRd-TCSWje0pzKxpnw/o.jpg,False,https://www.yelp.com/biz/century-caf%C3%A9-paramus?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1,5.0,"Cafeteria, Italian, Caterers",delivery,,,26173.81232170196,40.932261,-74.077536,80 W Century Rd,,,Paramus,7652,US,NJ,"80 W Century Rd, Paramus, NJ 07652",,,,,,Cafeteria, Italian, Caterers,,0-10,
wygAco3bOmSHLfkQTGEN_A,One Park Bistro,https://s3-media4.fl.yelpcdn.com/bphoto/h2JkGpWl7vD0v8WIA5fzNQ/o.jpg,False,https://www.yelp.com/biz/one-park-bistro-newark?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,2,1.5,"Cafeteria, American",,$,,15469.920041756794,40.7424008,-74.1693265,1 Washington Pl,,Rutgers Business School,Newark,7102,US,NJ,"1 Washington Pl, Rutgers Business School, Newark, NJ 07102",,,,,,Cafeteria, American,,1.0,0-10,
a1SNGBzrcmwipmugk8xOFA,Family Community Deli,https://s3-media1.fl.yelpcdn.com/bphoto/nLXP8YXVkxmjt1wq-ZELBA/o.jpg,False,https://www.yelp.com/biz/family-community-deli-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,7,5.0,"Delis, Cafeteria","delivery, pickup",$,(212) 865-5900,12578.669262762593,40.81373,-73.95134,41 Saint Nicholas Ter,,,New York,10027,US,NY,"41 Saint Nicholas Ter, New York, NY 10027",,,,,,Delis, Cafeteria,,1.0,0-10,Central Harlem
MF_sN9p0YTg3-O79xr_20w,precus chiken shak',https://s3-media2.fl.yelpcdn.com/bphoto/uFaBA8KnlPOkBHM38SjFrQ/o.jpg,False,https://www.yelp.com/biz/precus-chiken-shak-manhattan?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1,1.0,Cafeteria,,,,13055.880530216757,40.8174645307699,-73.9478446150399,1 Habbo Way,,,Manhattan,nan,US,NY,"1 Habbo Way, Manhattan, NY",,,,,,Cafeteria,,,,0-10,
nvfW71Cw26gKrxrN4TcRyQ,Kurth Cottage Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/QiqaunnUgOWFwSBeBkrmbg/o.jpg,False,https://www.yelp.com/biz/kurth-cottage-cafe-ridgewood?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,6,3.5,Cafeteria,delivery,$$,(201) 444-0319,32171.85008726848,40.9831696874719,-74.1015222591387,223 N Van Dien Ave,Fl 1,The Valley Hospital,Ridgewood,7450,US,NJ,"223 N Van Dien Ave, Fl 1, The Valley Hospital, Ridgewood, NJ 07450",,,,,,Cafeteria,,,2.0,0-10,
58_hVt31RyMqXssbQ91gHQ,Mars Kitchen 2,https://s3-media4.fl.yelpcdn.com/bphoto/ofiOtSDH4ffPNVVh87qhdQ/o.jpg,False,https://www.yelp.com/biz/mars-kitchen-2-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,8,2.5,"Cafeteria, Caribbean",,,(347) 563-5426,12248.504232689796,40.610426471123326,-73.92083629999999,5100 Kings Plz,Space 110,,New York,11234,US,NY,"5100 Kings Plz, Space 110, New York, NY 11234",,,,,,Cafeteria, Caribbean,,,0-10,Canarsie and Flatlands
dI4jWLNcoVdZR6Cki-lAgw,Sarita's Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/r10L_YpTJoqp304BnTeiWA/o.jpg,False,https://www.yelp.com/biz/saritas-bakery-elmhurst?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,14,3.0,"Bakeries, Cafeteria",delivery,$,(718) 760-1034,11266.067236200051,40.7421607971191,-73.8697128295898,9412 Corona Ave,,,Elmhurst,11373,US,NY,"9412 Corona Ave, Elmhurst, NY 11373",,,,,,Bakeries, Cafeteria,,1.0,11-50,West Queens
If-aJ6Lt3ba1YbFpamFMMQ,Lyndhurst Cafe and Catering,https://s3-media2.fl.yelpcdn.com/bphoto/MUM5yP6GRt_PyO6kXrB3mA/o.jpg,False,https://www.yelp.com/biz/lyndhurst-cafe-and-catering-lyndhurst?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1,1.0,"Cafeteria, New American, Coffee & Tea",delivery,,(201) 881-9484,14342.47726969262,40.8044662475586,-74.1026763916016,1200 Wall St W,,Lobby,Lyndhurst,7071,US,NJ,"1200 Wall St W, Lobby, Lyndhurst, NJ 07071",,,,,,Cafeteria, New American, Coffee & Tea,,0-10,
iXYaj__C3lEMMbCEEiuGZQ,Theater Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/XT8he_8nLE6EwoBFCGVAog/o.jpg,False,https://www.yelp.com/biz/theater-cafe-forest-hills?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,82,3.5,"Mediterranean, Cafeteria",,$$,(718) 261-0014,12436.840311358024,40.7098972052336,-73.8469883054495,106-03 Metropolitan Ave,,,Forest Hills,11375,US,NY,"106-03 Metropolitan Ave, Forest Hills, NY 11375",,,,,,Mediterranean, Cafeteria,,2.0,51-100,West Central Queens
D3DSvspLQI5m8zu9UQkbIQ,Highland Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/YUQPtXehl30l-WqHkfccEQ/o.jpg,False,https://www.yelp.com/biz/highland-cafe-glen-ridge?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1,1.0,Cafeteria,,$$,,20850.88419292504,40.8074493408203,-74.2047729492188,,,Moutainside Hospital,Glen Ridge,7028,US,NJ,"Moutainside Hospital, Glen Ridge, NJ 07028",,,,,,Cafeteria,,,2.0,0-10,
ycUOfosGWzLa0INAguJz4g,Tostaditas Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/05Dg_Fs4P7htBebNJZHm7w/o.jpg,False,https://www.yelp.com/biz/tostaditas-bakery-baldwin?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1,1.0,"Bakeries, Cafeteria",,$$,(516) 243-9523,32797.850427073434,40.6519639932108,-73.6118055135012,1205 Grand Ave,,,Baldwin,11510,US,NY,"1205 Grand Ave, Baldwin, NY 11510",,,,,,Bakeries, Cafeteria,,2.0,0-10,
1H6AQaHJcHBJ_74ZDr0Nmw,Cafe Express,https://s3-media2.fl.yelpcdn.com/bphoto/Sk97_4xAUIHbUdBuDwwVhw/o.jpg,False,https://www.yelp.com/biz/cafe-express-perth?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1,3.0,"Cafeteria, Cafes, Coffee & Tea",,,,32115.05990640735,56.412599,-3.407404,Perth Train Station,,,Perth,nan,GB,PKN,"Perth Train Station, Perth, United Kingdom",,,,,,Cafeteria, Cafes, Coffee & Tea,,0-10,
rgT1QspkBHKHb7MlliBeuA,Church Of Sweden,https://s3-media1.fl.yelpcdn.com/bphoto/yhOMcmzoFRSHJ6pSjvjQEg/o.jpg,False,https://www.yelp.com/biz/church-of-sweden-manhattan-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,6,4.5,Scandinavian,,$,(212) 832-8443,5915.675255007779,40.757225,-73.977386,5 E 48th St,,,Manhattan,10017,US,NY,"5 E 48th St, Manhattan, NY 10017",,,,,,Scandinavian,,,1.0,0-10,Gramercy Park and Murray Hill
kortq9GFNGvV4ky_rVf88g,Hibernia Bar,https://s3-media1.fl.yelpcdn.com/bphoto/ylYLMjcSG35RbZ9sXSAP6Q/o.jpg,False,https://www.yelp.com/biz/hibernia-bar-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,190,4.5,"Bars, American",delivery,$$,(212) 969-9703,6494.460862081935,40.76371994696368,-73.9891322,401 W 50th St,,,New York,10019,US,NY,"401 W 50th St, New York, NY 10019",,,,,,Bars, American,,2.0,101-200,Chelsea and Clinton
bTuXY73qdFhl6Nr0x_uIwg,Caledonia UWS,https://s3-media2.fl.yelpcdn.com/bphoto/or4wdhapfu2KwGd_ow9-tg/o.jpg,False,https://www.yelp.com/biz/caledonia-uws-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,69,4.5,Whiskey Bars,"delivery, pickup",,(646) 912-9277,8861.686949763929,40.78417,-73.97793,424 Amsterdam Ave,,,New York,10024,US,NY,"424 Amsterdam Ave, New York, NY 10024",,,,,,Whiskey Bars,,,,51-100,Upper West Side
